"Etunimi","Lukumäärä"
"Mikaéla",9
"Milan",9
"Milja-Sofia",9
"Milla-Lotta",9
"Millariina",9
"Milla-Sofia",9
"Minka-Maaria",9
"Minnakaisa",9
"Mire",9
"Mirha",9
"Miriikka",9
"Mirka-Leena",9
"Miu",9
"Mohsen",9
"Molli",9
"Mónika",9
"Montserrat",9
"Moo",9
"Morgana",9
"Mu",9
"Myrtel",9
"Naja",9
"Nasriin",9
"Nastasia",9
"Nayla",9
"Ndey",9
"Neea-Sofia",9
"Neemi",9
"Nell",9
"Nenni",9
"Nergis",9
"Nevia",9
"Ninka",9
"Noriko",9
"Norna",9
"Nu",9
"Nunnu",9
"Nuppu-Maria",9
"Nuray",9
"Oana",9
"Océane",9
"Odilia",9
"Oluchi",9
"Omer",9
"Oona-Mari",9
"Orkidea",9
"Outa",9
"Outi-Maija",9
"Panagiota",9
"Parvaneh",9
"Pauliine",9
"Paz",9
"Petra-Sofia",9
"Petterintytär",9
"Petunia",9
"Phi",9
"Pia-Lena",9
"Pia-Riikka",9
"Pia-Sisko",9
"Piltti",9
"Pirjoliisa",9
"Pirkko-Maija",9
"Pisara",9
"Pui",9
"Päivi-Johanna",9
"Qusay",9
"Raad",9
"Raed",9
"Rahime",9
"Raija-Maija",9
"Raluca",9
"Regine",9
"Riika-Maria",9
"Riikkaleena",9
"Riita",9
"Romy",9
"Rosabel",9
"Rosa-Sofia",9
"Roselyn",9
"Ru",9
"Ruta",9
"S",9
"Saana-Maaria",9
"Saana-Maarit",9
"Saana-Mari",9
"Saara-Emilia",9
"Saarni",9
"Sacdiyo",9
"Sadelma",9
"Saif",9
"Saija-Mari",9
"Sakariina",9
"Sakineh",9
"Sakuntytär",9
"Salem",9
"Salim",9
"Salla-Riina",9
"Saman",9
"Samatha",9
"Sami",9
"Samiro",9
"Sanella",9
"Sanette",9
"Sanije",9
"Sannaliina",9
"Sanna-Sisko",9
"Sanneli",9
"Santeri",9
"Sara-Juulia",9
"Sara-Sofie",9
"Sariella",9
"Satu-Riitta",9
"Selamawit",9
"Selvete",9
"Semira",9
"Senja-Maria",9
"Senta",9
"Sepideh",9
"Seralia",9
"Serine",9
"Setayesh",9
"Sevilla",9
"Shanna",9
"Sheena",9
"Shereen",9
"Shweta",9
"Sifa",9
"Siia",9
"Siiri-Maija",9
"Sini-Helmi",9
"Siret",9
"Sirilla",9
"Sissy",9
"Snezhana",9
"Sofié",9
"Soineli",9
"Song",9
"Sri",9
"Suhuur",9
"Sukanya",9
"Sulami",9
"Sulamith",9
"Sulina",9
"Sura",9
"Susanna-Maria",9
"Suvi-Anne",9
"Synneve",9
"Syrena",9
"Taher",9
"Taija-Tuulia",9
"Taina-Liisa",9
"Taina-Maija",9
"Taina-Mari",9
"Taina-Maria",9
"Tanisha",9
"Tanja-Leena",9
"Tarja-Tuulia",9
"Tasha",9
"Tea-Tuulia",9
"Teija-Maria",9
"Teijontytär",9
"Tha",9
"Thordis",9
"Tia-Tuulia",9
"Tiia-Lotta",9
"Tiia-Noora",9
"Tiiariina",9
"Tinni",9
"Tuula-Leena",9
"Ullamaria",9
"Ulla-Marjatta",9
"Ulla-Stiina",9
"Ulla-Terttu",9
"Ullica",9
"Unia",9
"Ursa",9
"Valentin",9
"Valérie",9
"Valerjevna",9
"Valotar",9
"Waltraud",9
"Wava",9
"Wendi",9
"Venla-Sofia",9
"Victorine",9
"Viesti",9
"Viija",9
"Viivi-Tuulia",9
"Vilmalotta",9
"Wivan",9
"Wivi-Ann",9
"Xena",9
"Xing",9
"Xinyi",9
"Yanina",9
"Yao",9
"Yasir",9
"Yesim",9
"Yue",9
"Zaira",9
"Zakiya",9
"Aasiya",8
"Aaya",8
"Abdinur",8
"Abdiqani",8
"Addison",8
"Adeele",8
"Adesuwa",8
"Adetta",8
"Afi",8
"Agnese",8
"Agnessa",8
"Agustina",8
"Ahmed-Nur",8
"Aïcha",8
"Aija-Mari",8
"Aili-Maria",8
"Aina-Ilona",8
"Ainhoa",8
"Ainoa",8
"Aino-Olivia",8
"Ainut",8
"Ajana",8
"Akiko",8
"Aksinja",8
"Akulina",8
"Akustiina",8
"Aldina",8
"Aleksanteri",8
"Aleta",8
"Alma-Sofia",8
"Amaalia",8
"Amelii",8
"Ameneh",8
"Amer",8
"Amita",8
"Amma",8
"Amparo",8
"Ana-Maria",8
"Anas",8
"Andreevna",8
"Andrietta",8
"Andriette",8
"Anervi",8
"Anetti",8
"Aniko",8
"Anis",8
"Anja-Kaisa",8
"Anna-Elena",8
"Anna-Karolina",8
"Annamarie",8
"Anna-Marija",8
"Annamiina",8
"Annarilla",8
"Ann-Catherine",8
"Anne-Christina",8
"Anne-Irene",8
"Anne-Katriina",8
"Annelina",8
"Ann-Elisabeth",8
"Anne-Marjaana",8
"Anne-Mi",8
"Anni-Inkeri",8
"Anni-Reetta",8
"Annisofia",8
"Anni-Veera",8
"Ann-Kathrin",8
"Ann-Margret",8
"Ann-Niina",8
"Annoora",8
"Ansu",8
"Ansuliina",8
"Anthonia",8
"Antonie",8
"Anuleena",8
"Anuradha",8
"Anu-Sisko",8
"Araceli",8
"Aranka",8
"Arif",8
"Aritta",8
"Aruna",8
"Asaad",8
"Atlas",8
"Aukustiina",8
"Auliina",8
"Auli-Maija",8
"Auma",8
"Aurélia",8
"Avalia",8
"Azize",8
"Bang",8
"Beatris",8
"Belén",8
"Benedetta",8
"Benedikta",8
"Bengtsdotter",8
"Berenike",8
"Berita",8
"Bess",8
"Bethany",8
"Betsy",8
"Bette",8
"Birgersdotter",8
"Blanche",8
"Bo",8
"Bogdana",8
"Borbála",8
"Bricilla",8
"Brielle",8
"Britney",8
"Büsra",8
"Caridad",8
"Carlsdotter",8
"Carmelita",8
"Cassia",8
"Cat",8
"Cathina",8
"Catina",8
"Celestina",8
"Célestine",8
"Cenita",8
"Cennet",8
"Cerys",8
"Charles",8
"Chidinma",8
"Chiman",8
"Chisom",8
"Cho",8
"Cilia",8
"Claude",8
"Claudette",8
"Clea",8
"Colleen",8
"Concepcion",8
"Daahir",8
"Dafna",8
"Dalya",8
"Danai",8
"Dayana",8
"Dede",8
"Delina",8
"Divya",8
"Dooris",8
"Dorothee",8
"Duygu",8
"Ecrin",8
"Eduarda",8
"Eerina",8
"Eeva-Elina",8
"Eeva-Katriina",8
"Eeva-Liina",8
"Eeve",8
"Eevi-Lotta",8
"Eida",8
"Eija-Mari",8
"Eilia",8
"Eire",8
"Elahe",8
"Ele",8
"Eléa",8
"Eleanore",8
"Elefteria",8
"Eleftheria",8
"Elenia",8
"Elfi",8
"Ellaliisa",8
"Ella-Marie",8
"Ella-Marja",8
"Elodia",8
"Eloïse",8
"Elsamaria",8
"Elsa-Sofia",8
"Elsayed",8
"Else-Mari",8
"Elsy",8
"Elysia",8
"Emeriikka",8
"Eminna",8
"Emma-Maaria",8
"Emmariikka",8
"Emmi-Liisa",8
"Emmi-Reetta",8
"Eni",8
"Enkeli",8
"Enna-Sofia",8
"Enni-Liisa",8
"Enriikka",8
"Epp",8
"Eris",8
"Erja-Maija",8
"Esin",8
"Essi-Noora",8
"Etelka",8
"Eva-Johanna",8
"Eva-Kristiina",8
"Eveliia",8
"Eveliisa",8
"Faraj",8
"Farhat",8
"Farrah",8
"Fatemah",8
"Faustina",8
"Fikrije",8
"Flavia",8
"Flor",8
"Florije",8
"Gabriel",8
"Genia",8
"Georgiana",8
"Gerta",8
"Ghislaine",8
"Gigi",8
"Gila",8
"Guldine",8
"Gulli",8
"Gun-Gerd",8
"Gun-Helen",8
"Gunnarsdotter",8
"Güzel",8
"Hadassah",8
"Hafidh",8
"Haijele",8
"Hakima",8
"Hamza",8
"Hanna-Leea",8
"Hannantytär",8
"Hanna-Stina",8
"Hannel",8
"Hanne-Marika",8
"Haya",8
"Heddi",8
"Heini-Leena",8
"Heini-Sofia",8
"Helèn",8
"Helené",8
"Heli-Hannele",8
"Helju",8
"Helmi-Elina",8
"Helmi-Marja",8
"Helmine",8
"Helmi-Tuulia",8
"Helvia",8
"Henna-Julia",8
"Henryntytär",8
"Hermione",8
"Hersi",8
"Hertha",8
"Heta-Stiina",8
"Hilka",8
"Hilma-Maria",8
"Hirsi",8
"Honey",8
"Husein",8
"Ida-Sofie",8
"Idris",8
"Iimaan",8
"Iise",8
"Iitamaria",8
"Ilena",8
"Ilenna",8
"Ilknur",8
"Imaan",8
"Imogen",8
"Inga-Leena",8
"Ingeri",8
"Ingmarsdotter",8
"Inka-Emilia",8
"Inka-Leena",8
"Inka-Lilja",8
"Inna-Maria",8
"Inne",8
"Iqlaas",8
"Irinka",8
"Ise",8
"Isidora",8
"Ivalo",8
"Jaada",8
"Jadelin",8
"Jadella",8
"Jade-Sofia",8
"Jamilia",8
"Janja",8
"Jaroslava",8
"Jatta-Maria",8
"Jawahir",8
"Jefimia",8
"Jeli",8
"Jenia",8
"Jenna-Johanna",8
"Jenna-Liisa",8
"Jenna-Lotta",8
"Jenna-Marie",8
"Jenna-Miia",8
"Jessa",8
"Jonita",8
"Jonna-Maaria",8
"Jovana",8
"Jusra",8
"Kadija",8
"Kadriye",8
"Kaisa-Riikka",8
"Kaislakerttu",8
"Kalina",8
"Kardelen",8
"Karuna",8
"Kati-Maaria",8
"Katri-Anna",8
"Kendi",8
"Kerttu-Maria",8
"Khadidja",8
"Khatera",8
"Kiia-Sofia",8
"Kira-Maria",8
"Kirsi-Maaret",8
"Kirsi-Tiina",8
"Kirsti-Leena",8
"Kit",8
"Klavdia",8
"Kleopatra",8
"Kobra",8
"Konkordia",8
"Kris",8
"Krista-Mari",8
"Krystal",8
"Kuisma",8
"Käpy",8
"Käte",8
"Laara",8
"Laulu",8
"Laura-Johanna",8
"Laura-Lotta",8
"Laura-Maaria",8
"Laurana",8
"Laurette",8
"Lava",8
"Leena-Marjut",8
"Leiah",8
"Lennartsdotter",8
"Leonida",8
"Leora",8
"Lexi",8
"Liinamaria",8
"Liisa-Helena",8
"Liisi-Maria",8
"Lilja-Mari",8
"Lilka",8
"Lillukka",8
"Lilou",8
"Lindsey",8
"Linni",8
"Lisabet",8
"Lisabeth",8
"Livi",8
"Lonny",8
"Loredana",8
"Lory",8
"Lotta-Karoliina",8
"Lottariina",8
"Lovise",8
"Lua",8
"Lucilla",8
"Luella",8
"Lumiel",8
"Lumi-Emilia",8
"Lumi-Marja",8
"Luminita",8
"Lumitähti",8
"Lumpeenkukka",8
"Lynette",8
"Maareka",8
"Maaritta",8
"Macy",8
"Madelin",8
"Madelina",8
"Maggi",8
"Mahnoor",8
"Maija-Liina",8
"Maija-Sofia",8
"Maijuli",8
"Maise",8
"Maja-Stina",8
"Majda",8
"Majgret",8
"Manjaana",8
"Marette",8
"Margaux",8
"Maria-Kaisa",8
"Mariane",8
"Maria-Therese",8
"Marie-Luise",8
"Mariie",8
"Marikaisa",8
"Mari-Kristiina",8
"Marili",8
"Marilia",8
"Marilou",8
"Mariola",8
"Marites",8
"Marja-Johanna",8
"Marja-Katariina",8
"Marja-Katriina",8
"Marja-Sirkku",8
"Marjet",8
"Marjeta",8
"Marjo-Anneli",8
"Marjus",8
"Markita",8
"Marlis",8
"Marutsella",8
"Mathea",8
"Matrona",8
"Maude",8
"Mavis",8
"Max",8
"May-Louise",8
"Meiling",8
"Meiri",8
"Meisa",8
"Memmu",8
"Mere",8
"Meret",8
"Merite",8
"Merja-Maarit",8
"Merjo",8
"Meseret",8
"Mia-Leena",8
"Miao",8
"Mihane",8
"Miia-Susanna",8
"Miiju",8
"Miiru",8
"Miisu",8
"Mikki",8
"Milagros",8
"Milsina",8
"Minka-Maria",8
"Minna-Katriina",8
"Minna-Marjut",8
"Minnantytär",8
"Minnariikka",8
"Minttu-Maari",8
"Mirah",8
"Mireya",8
"Mirva-Leena",8
"Misla",8
"Mohd",8
"Mohsin",8
"Mong",8
"Monita",8
"Moon",8
"Moonica",8
"Muhidin",8
"Muslim",8
"Myrtle",8
"Myrtti",8
"Na",8
"Nagham",8
"Najla",8
"Nanna-Maria",8
"Nanu",8
"Naseer",8
"Nashaad",8
"Nastaran",8
"Neea-Emilia",8
"Nelli-Emilia",8
"Nesrine",8
"Nhan",8
"Ni",8
"Niiki",8
"Niina-Johanna",8
"Niina-Marika",8
"Niitta",8
"Nikolai",8
"Nikoleta",8
"Nikoliina",8
"Niloufar",8
"Njomza",8
"Nneka",8
"Noora-Mari",8
"Nora-Emilia",8
"Nuuro",8
"Nyyrikki",8
"Okariina",8
"Ola",8
"Olanna",8
"Olavsdotter",8
"Olha",8
"Oluwakemi",8
"Onyinyechi",8
"Oona-Maija",8
"Ora",8
"Outi-Kaarina",8
"Paiju",8
"Panja",8
"Paolina",8
"Paulintytär",8
"Peija",8
"Peikko",8
"Penina",8
"Perpetua",8
"Petruska",8
"Phan",8
"Pia-Hannele",8
"Pia-Kristina",8
"Piamaria",8
"Pia-Marika",8
"Pia-Stina",8
"Piia-Sisko",8
"Pinja-Riina",8
"Pinja-Sofia",8
"Pinka",8
"Pippuriina",8
"Pirgitta",8
"Piroska",8
"Polly",8
"Prisella",8
"Purity",8
"Päivintytär",8
"Päiviö",8
"Qendresa",8
"Qin",8
"Que",8
"Rahim",8
"Rai",8
"Rasmus",8
"Rauha-Maria",8
"Raven",8
"Reetta-Sofia",8
"Reia",8
"Reini",8
"Ren",8
"Rhiannon",8
"Riia-Mari",8
"Riikantytär",8
"Riina-Emilia",8
"Riittamaija",8
"Riley",8
"Riti",8
"Ritva-Kaarina",8
"River",8
"Robertina",8
"Roo",8
"Roosa-Liina",8
"Rosamarie",8
"Rosemari",8
"Rosida",8
"Rukia",8
"Ruqiya",8
"Ruslana",8
"Saara-Marja",8
"Sade-Helmi",8
"Sadije",8
"Safija",8
"Saika",8
"Saime",8
"Sainab",8
"Sairi",8
"Salla-Reetta",8
"Sameer",8
"Sanam",8
"Sanerva",8
"Sang",8
"Sanna-Lotta",8
"Sannina",8
"Santtu",8
"Saoirse",8
"Saraella",8
"Sara-Ella",8
"Sara-Leena",8
"Saranya",8
"Sara-Susanna",8
"Sare",8
"Saretta",8
"Sarian",8
"Sari-Maaria",8
"Saru",8
"Satu-Anne",8
"Satu-Annika",8
"Satumaija",8
"Satu-Minna",8
"Satu-Pauliina",8
"Sau",8
"Seema",8
"Seleste",8
"Selvi",8
"Serafin",8
"Sevanja",8
"Sevil",8
"Shaimaa",8
"Shaker",8
"Sham",8
"Shamis",8
"Shana",8
"Shara",8
"Shila",8
"Shreya",8
"Sihem",8
"Siida",8
"Siime",8
"Siirisofia",8
"Sikri",8
"Simon",8
"Singh",8
"Sinianna",8
"Sini-Elina",8
"Sini-Linnea",8
"Sini-Pauliina",8
"Sini-Sisko",8
"Sini-Säde",8
"Sinna-Sofia",8
"Sinni",8
"Siobhan",8
"Sipi",8
"Sirpa-Sisko",8
"Sitra",8
"Socorro",8
"Sofianne",8
"Sonata",8
"Sonja-Sofia",8
"Stensdotter",8
"Subhi",8
"Suela",8
"Sumaja",8
"Suvi-Annika",8
"Suvi-Hannele",8
"Suvi-Kaarina",8
"Suvi-Liisa",8
"Suvi-Sirkku",8
"Suvi-Sofia",8
"Taica",8
"Taina-Leena",8
"Tal",8
"Tamana",8
"Tamanna",8
"Tamila",8
"Tani",8
"Tanja-Marika",8
"Tanja-Tuulia",8
"Taru-Tuulikki",8
"Tehila",8
"Tenhikki",8
"Terecia",8
"Terttu-Leena",8
"Thai",8
"Tham",8
"Théa",8
"Theressa",8
"Thoa",8
"Tiamaria",8
"Tiia-Liina",8
"Tiia-Maija",8
"Tiina-Kaarina",8
"Tiisa",8
"Tímea",8
"Titvi",8
"Toivo",8
"Tommysdotter",8
"Tong",8
"Topintytär",8
"Torsdotter",8
"Tra",8
"Trifa",8
"Trista",8
"Tue",8
"Tuija-Maarit",8
"Tuija-Mari",8
"Tuija-Sisko",8
"Tuiri",8
"Tuula-Sisko",8
"Ulla-Marita",8
"Urania",8
"Usman",8
"Wafaa",8
"Valentyna",8
"Valvi",8
"Vandana",8
"Veeruska",8
"Venla-Maija",8
"Vicki",8
"Viiu",8
"Viktória",8
"Vila",8
"Vilma-Liisa",8
"Win",8
"Winifred",8
"Virginie",8
"Wivian",8
"Vlera",8
"Xi",8
"Xia",8
"Ya",8
"Yaiza",8
"Yanna",8
"Yaren",8
"Yetunde",8
"Yrjöntytär",8
"Zannat",8
"Zaya",8
"Zhen",8
"Zia",8
"Ziba",8
"Zohal",8
"Zoi",8
"Zuzana",8
"Aada-Olivia",7
"Aaisha",7
"Abiola",7
"Abshiro",7
"Adafiina",7
"Aelita",7
"Afrah",7
"Afsana",7
"Agnès",7
"Aija-Maria",7
"Aila-Sisko",7
"Aino-Kerttu",7
"Aino-Linnea",7
"Aino-Tuulia",7
"Airis",7
"Aisa",7
"Aiva",7
"Aiyana",7
"Ajatar",7
"Aksenia",7
"Al",7
"Alaina",7
"Alam",7
"Alaska",7
"Alde",7
"Alexandrina",7
"Aliah",7
"Alic",7
"Alima",7
"Alma-Maria",7
"Almi",7
"Alyna",7
"Amada",7
"Aman",7
"Amandla",7
"Amar",7
"Amaryllis",7
"Ameliia",7
"Amena",7
"Amenah",7
"Amilla",7
"Anceliina",7
"Andreasdotter",7
"Andrejevna",7
"Aneka",7
"Angelie",7
"Anna-Britta",7
"Anna-Cecilia",7
"Annaelina",7
"Anna-Erica",7
"Anna-Henriikka",7
"Annakaarina",7
"Anna-Maja",7
"Anna-Marketta",7
"Anna-Miina",7
"Anna-Olivia",7
"Anne-Lea",7
"Anne-Maij",7
"Annemaija",7
"Anne-Margit",7
"Ann-Gerd",7
"Annicka",7
"Anni-Marie",7
"Ann-Margaret",7
"Anriina",7
"Anttonina",7
"Anu-Hannele",7
"Anu-Helena",7
"Anukaisa",7
"Anu-Katri",7
"Anu-Marjaana",7
"Anu-Reetta",7
"Anu-Riina",7
"Arelia",7
"Arezoo",7
"Argentina",7
"Arisara",7
"Arja-Anneli",7
"Arja-Tuulikki",7
"Armiina",7
"Arra",7
"Aseel",7
"Asena",7
"Ashna",7
"Asif",7
"Asil",7
"Assia",7
"Asta-Maria",7
"August",7
"Aunikki",7
"Autumn",7
"Ava-Maria",7
"Ava-Sofia",7
"Avery",7
"Avila",7
"Awino",7
"Avrora",7
"Axelia",7
"Azeb",7
"Azemine",7
"Azhar",7
"Baby",7
"Bach",7
"Bahare",7
"Bahia",7
"Banaz",7
"Baraa",7
"Beanna",7
"Bee",7
"Bei",7
"Berenice",7
"Berina",7
"Bianka",7
"Birge",7
"Birte",7
"Brisella",7
"Brit",7
"Bruna",7
"Burhan",7
"Buse",7
"Cali",7
"Camomilla",7
"Capri",7
"Caritha",7
"Carme",7
"Cata",7
"Cathérine",7
"Célia",7
"Chaima",7
"Chana",7
"Charina",7
"Chebet",7
"Ciana",7
"Concordia",7
"Coral",7
"Cruz",7
"da",7
"Dakhil",7
"Damita",7
"Danella",7
"Danijela",7
"Danina",7
"Dansdotter",7
"Danya",7
"Darin",7
"Deana",7
"Debra",7
"Delicia",7
"Deqo",7
"Desirèe",7
"Diamond",7
"Diba",7
"Didar",7
"Dijana",7
"Dino",7
"Domenica",7
"Doora",7
"Dordi",7
"Ece",7
"Edyta",7
"Eemeli",7
"Eetu",7
"Eeva-Kaisu",7
"Effie",7
"Egle",7
"Eija-Hannele",7
"Eija-Irmeli",7
"Eija-Riikka",7
"Eija-Riina",7
"Eilamaria",7
"Eine-Liisa",7
"Eira-Liisa",7
"El",7
"Eleanna",7
"Eleina",7
"Elenoora",7
"Elfete",7
"Eliis",7
"Elinne",7
"Elinora",7
"Elisavet",7
"Elisha",7
"Elka",7
"Ella-Alina",7
"Ella-Ilona",7
"Ella-Lotta",7
"Elli-Maaria",7
"Elsa-Mari",7
"Elsebeth",7
"Elsemaj",7
"Elspeth",7
"Elvi-Maria",7
"Emad",7
"Emelié",7
"Émilie",7
"Emma-Amanda",7
"Emma-Emilia",7
"Emma-Helena",7
"Emma-Juulia",7
"Emma-Kaarina",7
"Emma-Pauliina",7
"Emmariina",7
"Emma-Stiina",7
"Emme",7
"Emmelina",7
"Emmi-Juulia",7
"Emmina",7
"Emminoora",7
"Eneli",7
"Enikö",7
"Erisa",7
"Erja-Sisko",7
"Esenia",7
"Esmi",7
"Esraa",7
"Essa",7
"Essi-Sofia",7
"Etty",7
"Eufrosiina",7
"Eve-Liina",7
"Eylem",7
"Ezgi",7
"F",7
"F.",7
"Fadia",7
"Fadila",7
"Faiso",7
"Faize",7
"Fanni-Lotta",7
"Fanny-Sofia",7
"Fardus",7
"Fatna",7
"Fawzia",7
"Fazile",7
"Fedosia",7
"Fenella",7
"Feng",7
"Ferdane",7
"Fereshta",7
"Florina",7
"Folasade",7
"Folashade",7
"Fong",7
"Foos",7
"Fotini",7
"Fouzia",7
"France",7
"Francina",7
"Francis",7
"Franselia",7
"Gaëlle",7
"Geeta",7
"Genet",7
"Genoveva",7
"Georgievna",7
"Georgine",7
"Gittan",7
"Golde",7
"Greete",7
"Greta-Lisa",7
"Grethe",7
"Gundborg",7
"Gundis",7
"Gunfrid",7
"Gunita",7
"Gülsen",7
"Haashi",7
"Habon",7
"Hafiza",7
"Hagi-Dirie",7
"Haliimo",7
"Hanadi",7
"Haniin",7
"Hannimari",7
"Harrietta",7
"Hasina",7
"Hasti",7
"Havva",7
"Hede",7
"Heike",7
"Heini-Mari",7
"Heinä",7
"Heisel",7
"Heleen",7
"Héléne",7
"Heli-Anna",7
"Heli-Anne",7
"Heli-Kaarina",7
"Helka-Liisa",7
"Helmia",7
"Helmiira",7
"Helmi-Kerttu",7
"Helmi-Liisa",7
"Henna-Riika",7
"Henna-Tuulia",7
"Henni-Sofia",7
"Hera",7
"Hermina",7
"Hertta-Maria",7
"Heta-Kaisa",7
"Heta-Leena",7
"Heta-Mari",7
"Hilda-Mari",7
"Hile",7
"Hilla-Maija",7
"Hiltu",7
"Hissu",7
"Hoodo",7
"Hülya",7
"Ibado",7
"Ibtisaam",7
"Ida-Anniina",7
"Ida-Elisa",7
"Idalmiina",7
"Ida-Maaria",7
"Idamari",7
"Ida-Mariia",7
"Idiris",7
"Iida-Anniina",7
"Iila",7
"Iina-Liisa",7
"Iiris-Maria",7
"Ijeoma",7
"Ilia",7
"Ilja",7
"Imen",7
"Ine",7
"Inese",7
"Ingá",7
"Inka-Julia",7
"Inka-Maija",7
"Io",7
"Iqlas",7
"Ireena",7
"Íris",7
"Irja-Maija",7
"Iselinn",7
"Isis",7
"Izel",7
"J",7
"Jaana-Kristiina",7
"Jacobina",7
"Jade-Julia",7
"Jade-Juulia",7
"Jalina",7
"Jameel",7
"Jan",7
"Janda",7
"Janel",7
"Jani",7
"Jania",7
"Janie",7
"Janna-Juulia",7
"Jannamari",7
"Jasmia",7
"Jasminella",7
"Jasmira",7
"Jawad",7
"Javiera",7
"Jea",7
"Jedita",7
"Jelisa",7
"Jemilla",7
"Jemma",7
"Jemmi",7
"Jen",7
"Jennariina",7
"Jennileena",7
"Jenni-Riikka",7
"Jenny-Julia",7
"Jenny-Marie",7
"Jeta",7
"Jeudokia",7
"Jian",7
"Jiang",7
"Jingjing",7
"Jiyan",7
"Johan",7
"Jola",7
"Jonna-Maija",7
"Jonnamari",7
"Joselin",7
"Juliina",7
"Juline",7
"Juljaana",7
"Juta",7
"Jutta-Kaisa",7
"Kadra",7
"Kaidi",7
"Kaie",7
"Kaija-Anneli",7
"Kaijeli",7
"Kaisa-Kerttu",7
"Kaisa-Lotta",7
"Kaisa-Sisko",7
"Kaisu-Liina",7
"Kajo",7
"Kanokwan",7
"Karinka",7
"Karol",7
"Karoliine",7
"Kaspia",7
"Katarin",7
"Kati-Annika",7
"Katiina",7
"Kati-Sisko",7
"Katja-Riina",7
"Katla",7
"Katri-Maaria",7
"Katri-Susanna",7
"Katve",7
"Kawa",7
"Kenny",7
"Kerensa",7
"Ketlin",7
"Khalida",7
"Khava",7
"Kheda",7
"Killa",7
"Kiri",7
"Kirsi-Helena",7
"Kirsi-Kaarina",7
"Kirstine",7
"Kismet",7
"Kjellsdotter",7
"Kosar",7
"Krista-Liisa",7
"Krista-Maarit",7
"Kristell",7
"Ku",7
"Kukkamaria",7
"Kuutamo",7
"Lady",7
"Lahja-Maria",7
"Lamores",7
"Lang",7
"Laura-Annika",7
"Lauria",7
"Layal",7
"Lea-Maarit",7
"Lea-Maria",7
"Leena-Maaria",7
"Leenamaria",7
"Leenantytär",7
"Leenastiina",7
"Leifsdotter",7
"Leila-Marja",7
"Léna",7
"Lenja",7
"Lenore",7
"Leonda",7
"Lesley",7
"Lexie",7
"Leylo",7
"Liang",7
"Lianne",7
"Liberty",7
"Lie",7
"Liin",7
"Liinalotta",7
"Liisa-Emilia",7
"Lil",7
"Lilie",7
"Lilja-Sofia",7
"Lille",7
"Lilli-Lotta",7
"Lilly-Ann",7
"Limor",7
"Lindita",7
"Lintu",7
"Lisanna",7
"Lissa",7
"Loa",7
"Lorita",7
"Louna-Tuuli",7
"Lukas",7
"Lumie",7
"Lumi-Maaria",7
"Lumimaria",7
"Lumi-Sofia",7
"Lya",7
"Maame",7
"Maarianna",7
"Madeliina",7
"Magreta",7
"Mahlet",7
"Maibrit",7
"Maiia",7
"Maija-Anneli",7
"Maiju-Riikka",7
"Maiza",7
"Majida",7
"Maj-Ruth",7
"Makena",7
"Makka",7
"Malanja",7
"Malee",7
"Malka",7
"Mame",7
"Mandeep",7
"Marcelina",7
"Margariitta",7
"Margie",7
"Marguerithe",7
"Maria-Kaarina",7
"Maria-Susanna",7
"Maribella",7
"Maricka",7
"Mariga",7
"Mari-Hanna",7
"Mari-Katariina",7
"Mariliis",7
"Mari-Mia",7
"Marinda",7
"Marinja",7
"Marja-Inkeri",7
"Marja-Kerttu",7
"Marja-Kristina",7
"Marja-Kyllikki",7
"Marja-Lee",7
"Marjaliina",7
"Marjama",7
"Marjo-Elina",7
"Marjokaisa",7
"Marjo-Terttu",7
"Marjue",7
"Marliisa",7
"Marry",7
"Maryamo",7
"Maxamed",7
"Mayan",7
"Mayar",7
"Meea-Maria",7
"Meeria",7
"Meetta",7
"Meike",7
"Meline",7
"Meng",7
"Menina",7
"Mergime",7
"Merianne",7
"Meribel",7
"Merinna",7
"Meri-Sofia",7
"Merlin",7
"Merveille",7
"Mette-Marie",7
"Mia-Carita",7
"Mia-Emilia",7
"Mia-Johanna",7
"Mia-Kristiina",7
"Miamari",7
"Mia-Susanna",7
"Micella",7
"Mida",7
"Miia-Emilia",7
"Miia-Kaisa",7
"Miia-Maija",7
"Miimu",7
"Mikontyttö",7
"Milanja",7
"Miléa",7
"Mileah",7
"Milla-Kaisa",7
"Millamaari",7
"Milla-Marika",7
"Milla-Marja",7
"Milla-Noora",7
"Milse",7
"Mima",7
"Mimia",7
"Minire",7
"Minna-Maaret",7
"Minna-Riina",7
"Minna-Sofia",7
"Minniina",7
"Minttumaari",7
"Miret",7
"Mirian",7
"Mirja-Helena",7
"Mirja-Sisko",7
"Mirjeta",7
"Mirra",7
"Mirsada",7
"Mirtta",7
"Mita",7
"Mitzi",7
"Moalim",7
"Modupe",7
"Momo",7
"Mona-Carita",7
"Muayad",7
"Mubarak",7
"Mumtaaz",7
"Mushtaq",7
"Nadeshda",7
"Nadire",7
"Naime",7
"Nami",7
"Namir",7
"Nanika",7
"Nanna-Mari",7
"Nannu",7
"Naomie",7
"Narmin",7
"Nastja",7
"Nava",7
"Nea-Julia",7
"Nea-Lotta",7
"Neeli",7
"Nelli-Maaria",7
"Nemo",7
"Neomi",7
"Nesa",7
"Nexhmije",7
"Niamh",7
"Nichole",7
"Nicolé",7
"Nihal",7
"Niina-Riitta",7
"Niko",7
"Nilda",7
"Nina-Kristiina",7
"Nina-Susanna",7
"Noora-Maija",7
"Nuka",7
